"time_period","nation","variable","value"
0,"Argentina","emissions_co2e_co2_lndu_pastures",0.000823071990030124
1,"Argentina","emissions_co2e_co2_lndu_pastures",0.00100819252830869
2,"Argentina","emissions_co2e_co2_lndu_pastures",0.00109317781824441
3,"Argentina","emissions_co2e_co2_lndu_pastures",0.00116258738113399
4,"Argentina","emissions_co2e_co2_lndu_pastures",0.0012214618386389
5,"Argentina","emissions_co2e_co2_lndu_pastures",0.00127244175908684
6,"Argentina","emissions_co2e_co2_lndu_pastures",0.00131662545393605
7,"Argentina","emissions_co2e_co2_lndu_pastures",0.00135433038608779
8,"Argentina","emissions_co2e_co2_lndu_pastures",0.00138523997537915
0,"Argentina","emissions_co2e_ch4_lndu_wetlands",1.11127008906199
1,"Argentina","emissions_co2e_ch4_lndu_wetlands",1.18863647613663
2,"Argentina","emissions_co2e_ch4_lndu_wetlands",1.1180776651613
3,"Argentina","emissions_co2e_ch4_lndu_wetlands",1.05514367159073
4,"Argentina","emissions_co2e_ch4_lndu_wetlands",0.996574721741962
5,"Argentina","emissions_co2e_ch4_lndu_wetlands",0.941584593172432
6,"Argentina","emissions_co2e_ch4_lndu_wetlands",0.889327771106016
7,"Argentina","emissions_co2e_ch4_lndu_wetlands",0.839197513733421
8,"Argentina","emissions_co2e_ch4_lndu_wetlands",0.790535551840635
0,"Argentina","emission_co2e_co2_frst_sequestration_mangroves",-0.15278048735196
1,"Argentina","emission_co2e_co2_frst_sequestration_mangroves",-0.161573880638556
2,"Argentina","emission_co2e_co2_frst_sequestration_mangroves",-0.158376330659649
3,"Argentina","emission_co2e_co2_frst_sequestration_mangroves",-0.155445235842616
4,"Argentina","emission_co2e_co2_frst_sequestration_mangroves",-0.152628128764524
5,"Argentina","emission_co2e_co2_frst_sequestration_mangroves",-0.149891390422118
6,"Argentina","emission_co2e_co2_frst_sequestration_mangroves",-0.14719572981839
7,"Argentina","emission_co2e_co2_frst_sequestration_mangroves",-0.144510677486969
8,"Argentina","emission_co2e_co2_frst_sequestration_mangroves",-0.141798515136771
0,"Argentina","emission_co2e_co2_frst_sequestration_primary",-37.3877183525117
1,"Argentina","emission_co2e_co2_frst_sequestration_primary",-36.7002702634947
2,"Argentina","emission_co2e_co2_frst_sequestration_primary",-36.0934598468255
3,"Argentina","emission_co2e_co2_frst_sequestration_primary",-35.5561764970871
4,"Argentina","emission_co2e_co2_frst_sequestration_primary",-35.0597621398563
5,"Argentina","emission_co2e_co2_frst_sequestration_primary",-34.5944536888835
6,"Argentina","emission_co2e_co2_frst_sequestration_primary",-34.1519548851722
7,"Argentina","emission_co2e_co2_frst_sequestration_primary",-33.7268139181068
8,"Argentina","emission_co2e_co2_frst_sequestration_primary",-33.3135741004425
0,"Argentina","emission_co2e_co2_frst_sequestration_secondary",-25.457618433524
1,"Argentina","emission_co2e_co2_frst_sequestration_secondary",-29.6317579740716
2,"Argentina","emission_co2e_co2_frst_sequestration_secondary",-26.4755153461397
3,"Argentina","emission_co2e_co2_frst_sequestration_secondary",-23.8810453870667
4,"Argentina","emission_co2e_co2_frst_sequestration_secondary",-21.6167386741203
5,"Argentina","emission_co2e_co2_frst_sequestration_secondary",-19.6031937201465
6,"Argentina","emission_co2e_co2_frst_sequestration_secondary",-17.7811178850976
7,"Argentina","emission_co2e_co2_frst_sequestration_secondary",-16.1122974053079
8,"Argentina","emission_co2e_co2_frst_sequestration_secondary",-14.5638089741929
0,"Argentina","emission_co2e_ch4_frst_methane_mangroves",0.00517774281764914
1,"Argentina","emission_co2e_ch4_frst_methane_mangroves",0.00547575161263056
2,"Argentina","emission_co2e_ch4_frst_methane_mangroves",0.00536738639057692
3,"Argentina","emission_co2e_ch4_frst_methane_mangroves",0.00526805135506433
4,"Argentina","emission_co2e_ch4_frst_methane_mangroves",0.00517257937305305
5,"Argentina","emission_co2e_ch4_frst_methane_mangroves",0.00507983109385994
6,"Argentina","emission_co2e_ch4_frst_methane_mangroves",0.0049884749424843
7,"Argentina","emission_co2e_ch4_frst_methane_mangroves",0.00489747830629737
8,"Argentina","emission_co2e_ch4_frst_methane_mangroves",0.00480556290942679
0,"Argentina","emission_co2e_ch4_frst_methane_primary",1.20499496765198
1,"Argentina","emission_co2e_ch4_frst_methane_primary",1.18283872158269
2,"Argentina","emission_co2e_ch4_frst_methane_primary",1.16328140354817
3,"Argentina","emission_co2e_ch4_frst_methane_primary",1.14596492206263
4,"Argentina","emission_co2e_ch4_frst_methane_primary",1.12996563596837
5,"Argentina","emission_co2e_ch4_frst_methane_primary",1.1149688839189
6,"Argentina","emission_co2e_ch4_frst_methane_primary",1.10070727997086
7,"Argentina","emission_co2e_ch4_frst_methane_primary",1.08700511390054
8,"Argentina","emission_co2e_ch4_frst_methane_primary",1.07368651831191
0,"Argentina","emission_co2e_ch4_frst_methane_secondary",0.62892639323781
1,"Argentina","emission_co2e_ch4_frst_methane_secondary",0.732047843225876
2,"Argentina","emission_co2e_ch4_frst_methane_secondary",0.654073373722688
3,"Argentina","emission_co2e_ch4_frst_methane_secondary",0.589977408187481
4,"Argentina","emission_co2e_ch4_frst_methane_secondary",0.534038072861351
5,"Argentina","emission_co2e_ch4_frst_methane_secondary",0.484293766698865
6,"Argentina","emission_co2e_ch4_frst_methane_secondary",0.43927967450735
7,"Argentina","emission_co2e_ch4_frst_methane_secondary",0.398051731365056
8,"Argentina","emission_co2e_ch4_frst_methane_secondary",0.359796572246591
0,"Argentina","area_agrc_crops_bevs_and_spices_ha",306649.870541999
1,"Argentina","area_agrc_crops_bevs_and_spices_ha",372939.477390601
2,"Argentina","area_agrc_crops_bevs_and_spices_ha",163124.670297541
3,"Argentina","area_agrc_crops_bevs_and_spices_ha",308522.928281712
4,"Argentina","area_agrc_crops_bevs_and_spices_ha",289471.48124321
5,"Argentina","area_agrc_crops_bevs_and_spices_ha",330256.020639313
6,"Argentina","area_agrc_crops_bevs_and_spices_ha",340324.576241838
7,"Argentina","area_agrc_crops_bevs_and_spices_ha",357444.333917689
8,"Argentina","area_agrc_crops_bevs_and_spices_ha",366022.163233263
0,"Argentina","area_agrc_crops_cereals_ha",682099.391526112
1,"Argentina","area_agrc_crops_cereals_ha",64814.9982738148
2,"Argentina","area_agrc_crops_cereals_ha",256408.486516118
3,"Argentina","area_agrc_crops_cereals_ha",249153.337573473
4,"Argentina","area_agrc_crops_cereals_ha",312014.755571759
5,"Argentina","area_agrc_crops_cereals_ha",353225.617924328
6,"Argentina","area_agrc_crops_cereals_ha",418661.606287969
7,"Argentina","area_agrc_crops_cereals_ha",500339.370349159
8,"Argentina","area_agrc_crops_cereals_ha",614424.941545711
0,"Argentina","area_agrc_crops_coffee_ha",476028.057582825
1,"Argentina","area_agrc_crops_coffee_ha",608536.283223616
2,"Argentina","area_agrc_crops_coffee_ha",269561.313408396
3,"Argentina","area_agrc_crops_coffee_ha",517053.330543092
4,"Argentina","area_agrc_crops_coffee_ha",498261.459343737
5,"Argentina","area_agrc_crops_coffee_ha",577869.91750903
6,"Argentina","area_agrc_crops_coffee_ha",610680.052858739
7,"Argentina","area_agrc_crops_coffee_ha",656227.072318755
8,"Argentina","area_agrc_crops_coffee_ha",690363.824768653
0,"Argentina","area_agrc_crops_fibers_ha",141530.709480922
1,"Argentina","area_agrc_crops_fibers_ha",152883.058316126
2,"Argentina","area_agrc_crops_fibers_ha",65471.7991371853
3,"Argentina","area_agrc_crops_fibers_ha",119466.79788955
4,"Argentina","area_agrc_crops_fibers_ha",105561.475377358
5,"Argentina","area_agrc_crops_fibers_ha",116089.969930197
6,"Argentina","area_agrc_crops_fibers_ha",112918.550608328
7,"Argentina","area_agrc_crops_fibers_ha",112630.945415539
8,"Argentina","area_agrc_crops_fibers_ha",108400.708935034
0,"Argentina","area_agrc_crops_fruits_ha",368897.17332296
1,"Argentina","area_agrc_crops_fruits_ha",-124670.536830328
2,"Argentina","area_agrc_crops_fruits_ha",116070.457464244
3,"Argentina","area_agrc_crops_fruits_ha",33710.4434567344
4,"Argentina","area_agrc_crops_fruits_ha",76410.5452115341
5,"Argentina","area_agrc_crops_fruits_ha",63906.8717809608
6,"Argentina","area_agrc_crops_fruits_ha",72512.5969735558
7,"Argentina","area_agrc_crops_fruits_ha",70672.6264154843
8,"Argentina","area_agrc_crops_fruits_ha",70749.8373964681
0,"Argentina","area_agrc_crops_maize_ha",212296.064221384
1,"Argentina","area_agrc_crops_maize_ha",231492.887726555
2,"Argentina","area_agrc_crops_maize_ha",102955.077632801
3,"Argentina","area_agrc_crops_maize_ha",192716.188005587
4,"Argentina","area_agrc_crops_maize_ha",183235.08940471
5,"Argentina","area_agrc_crops_maize_ha",216386.405441299
6,"Argentina","area_agrc_crops_maize_ha",235883.848889869
7,"Argentina","area_agrc_crops_maize_ha",270304.187746405
8,"Argentina","area_agrc_crops_maize_ha",313576.029264699
0,"Argentina","area_agrc_crops_nuts_ha",259800.584764749
1,"Argentina","area_agrc_crops_nuts_ha",-88375.1061052407
2,"Argentina","area_agrc_crops_nuts_ha",81452.2865710405
3,"Argentina","area_agrc_crops_nuts_ha",23050.0089254605
4,"Argentina","area_agrc_crops_nuts_ha",52965.9373156684
5,"Argentina","area_agrc_crops_nuts_ha",43904.8696035946
6,"Argentina","area_agrc_crops_nuts_ha",49732.671675249
7,"Argentina","area_agrc_crops_nuts_ha",48198.3944582012
8,"Argentina","area_agrc_crops_nuts_ha",48028.9999959487
0,"Argentina","area_agrc_crops_oil_bearing_ha",343670.634827518
1,"Argentina","area_agrc_crops_oil_bearing_ha",-113633.063855315
2,"Argentina","area_agrc_crops_oil_bearing_ha",109435.495842882
3,"Argentina","area_agrc_crops_oil_bearing_ha",34486.9564142546
4,"Argentina","area_agrc_crops_oil_bearing_ha",75009.856440678
5,"Argentina","area_agrc_crops_oil_bearing_ha",64548.924035211
6,"Argentina","area_agrc_crops_oil_bearing_ha",73686.3149195364
7,"Argentina","area_agrc_crops_oil_bearing_ha",73136.8032738333
8,"Argentina","area_agrc_crops_oil_bearing_ha",74337.4578368919
0,"Argentina","area_agrc_crops_pulses_ha",157911.578633807
1,"Argentina","area_agrc_crops_pulses_ha",-51210.6776119374
2,"Argentina","area_agrc_crops_pulses_ha",50818.2694888281
3,"Argentina","area_agrc_crops_pulses_ha",17109.7678039309
4,"Argentina","area_agrc_crops_pulses_ha",36060.9829006814
5,"Argentina","area_agrc_crops_pulses_ha",31770.9892442864
6,"Argentina","area_agrc_crops_pulses_ha",36478.0278204628
7,"Argentina","area_agrc_crops_pulses_ha",36765.3584404221
8,"Argentina","area_agrc_crops_pulses_ha",37861.7105077296
0,"Argentina","area_agrc_crops_rice_ha",109096.588558211
1,"Argentina","area_agrc_crops_rice_ha",-33908.5410771086
2,"Argentina","area_agrc_crops_rice_ha",35924.9615533303
3,"Argentina","area_agrc_crops_rice_ha",13750.6082769006
4,"Argentina","area_agrc_crops_rice_ha",27409.6420983362
5,"Argentina","area_agrc_crops_rice_ha",25303.6965416377
6,"Argentina","area_agrc_crops_rice_ha",29448.3263337223
7,"Argentina","area_agrc_crops_rice_ha",30622.5409080496
8,"Argentina","area_agrc_crops_rice_ha",32416.0971818561
0,"Argentina","area_agrc_crops_tubers_ha",136288.831351999
1,"Argentina","area_agrc_crops_tubers_ha",-43961.5736497429
2,"Argentina","area_agrc_crops_tubers_ha",43988.1065836286
3,"Argentina","area_agrc_crops_tubers_ha",15070.4441464182
4,"Argentina","area_agrc_crops_tubers_ha",31510.1319482154
5,"Argentina","area_agrc_crops_tubers_ha",27935.9709254964
6,"Argentina","area_agrc_crops_tubers_ha",32127.8372487373
7,"Argentina","area_agrc_crops_tubers_ha",32514.7646418126
8,"Argentina","area_agrc_crops_tubers_ha",33604.1997238259
0,"Argentina","area_agrc_crops_vegetables_ha",81904.3457644227
1,"Argentina","area_agrc_crops_vegetables_ha",-26045.31109137
2,"Argentina","area_agrc_crops_vegetables_ha",26640.3303448869
3,"Argentina","area_agrc_crops_vegetables_ha",9541.90601756281
4,"Argentina","area_agrc_crops_vegetables_ha",19559.682894229
5,"Argentina","area_agrc_crops_vegetables_ha",17622.4850737559
6,"Argentina","area_agrc_crops_vegetables_ha",20357.6606205816
7,"Argentina","area_agrc_crops_vegetables_ha",20824.3493932049
8,"Argentina","area_agrc_crops_vegetables_ha",21724.2748273253
0,"Argentina","emission_co2e_ch4_agrc_crop_activity_bevs_and_spices",0
1,"Argentina","emission_co2e_ch4_agrc_crop_activity_bevs_and_spices",0
2,"Argentina","emission_co2e_ch4_agrc_crop_activity_bevs_and_spices",0
3,"Argentina","emission_co2e_ch4_agrc_crop_activity_bevs_and_spices",0
4,"Argentina","emission_co2e_ch4_agrc_crop_activity_bevs_and_spices",0
5,"Argentina","emission_co2e_ch4_agrc_crop_activity_bevs_and_spices",0
6,"Argentina","emission_co2e_ch4_agrc_crop_activity_bevs_and_spices",0
7,"Argentina","emission_co2e_ch4_agrc_crop_activity_bevs_and_spices",0
8,"Argentina","emission_co2e_ch4_agrc_crop_activity_bevs_and_spices",0
0,"Argentina","emission_co2e_ch4_agrc_crop_activity_cereals",0
1,"Argentina","emission_co2e_ch4_agrc_crop_activity_cereals",0
2,"Argentina","emission_co2e_ch4_agrc_crop_activity_cereals",0
3,"Argentina","emission_co2e_ch4_agrc_crop_activity_cereals",0
4,"Argentina","emission_co2e_ch4_agrc_crop_activity_cereals",0
5,"Argentina","emission_co2e_ch4_agrc_crop_activity_cereals",0
6,"Argentina","emission_co2e_ch4_agrc_crop_activity_cereals",0
7,"Argentina","emission_co2e_ch4_agrc_crop_activity_cereals",0
8,"Argentina","emission_co2e_ch4_agrc_crop_activity_cereals",0
0,"Argentina","emission_co2e_ch4_agrc_crop_activity_coffee",0
1,"Argentina","emission_co2e_ch4_agrc_crop_activity_coffee",0
2,"Argentina","emission_co2e_ch4_agrc_crop_activity_coffee",0
3,"Argentina","emission_co2e_ch4_agrc_crop_activity_coffee",0
4,"Argentina","emission_co2e_ch4_agrc_crop_activity_coffee",0
5,"Argentina","emission_co2e_ch4_agrc_crop_activity_coffee",0
6,"Argentina","emission_co2e_ch4_agrc_crop_activity_coffee",0
7,"Argentina","emission_co2e_ch4_agrc_crop_activity_coffee",0
8,"Argentina","emission_co2e_ch4_agrc_crop_activity_coffee",0
0,"Argentina","emission_co2e_ch4_agrc_crop_activity_fibers",0
1,"Argentina","emission_co2e_ch4_agrc_crop_activity_fibers",0
2,"Argentina","emission_co2e_ch4_agrc_crop_activity_fibers",0
3,"Argentina","emission_co2e_ch4_agrc_crop_activity_fibers",0
4,"Argentina","emission_co2e_ch4_agrc_crop_activity_fibers",0
5,"Argentina","emission_co2e_ch4_agrc_crop_activity_fibers",0
6,"Argentina","emission_co2e_ch4_agrc_crop_activity_fibers",0
7,"Argentina","emission_co2e_ch4_agrc_crop_activity_fibers",0
8,"Argentina","emission_co2e_ch4_agrc_crop_activity_fibers",0
0,"Argentina","emission_co2e_ch4_agrc_crop_activity_fruits",0
1,"Argentina","emission_co2e_ch4_agrc_crop_activity_fruits",0
2,"Argentina","emission_co2e_ch4_agrc_crop_activity_fruits",0
3,"Argentina","emission_co2e_ch4_agrc_crop_activity_fruits",0
4,"Argentina","emission_co2e_ch4_agrc_crop_activity_fruits",0
5,"Argentina","emission_co2e_ch4_agrc_crop_activity_fruits",0
6,"Argentina","emission_co2e_ch4_agrc_crop_activity_fruits",0
7,"Argentina","emission_co2e_ch4_agrc_crop_activity_fruits",0
8,"Argentina","emission_co2e_ch4_agrc_crop_activity_fruits",0
0,"Argentina","emission_co2e_ch4_agrc_crop_activity_maize",0
1,"Argentina","emission_co2e_ch4_agrc_crop_activity_maize",0
2,"Argentina","emission_co2e_ch4_agrc_crop_activity_maize",0
3,"Argentina","emission_co2e_ch4_agrc_crop_activity_maize",0
4,"Argentina","emission_co2e_ch4_agrc_crop_activity_maize",0
5,"Argentina","emission_co2e_ch4_agrc_crop_activity_maize",0
6,"Argentina","emission_co2e_ch4_agrc_crop_activity_maize",0
7,"Argentina","emission_co2e_ch4_agrc_crop_activity_maize",0
8,"Argentina","emission_co2e_ch4_agrc_crop_activity_maize",0
0,"Argentina","emission_co2e_ch4_agrc_crop_activity_nuts",0
1,"Argentina","emission_co2e_ch4_agrc_crop_activity_nuts",0
2,"Argentina","emission_co2e_ch4_agrc_crop_activity_nuts",0
3,"Argentina","emission_co2e_ch4_agrc_crop_activity_nuts",0
4,"Argentina","emission_co2e_ch4_agrc_crop_activity_nuts",0
5,"Argentina","emission_co2e_ch4_agrc_crop_activity_nuts",0
6,"Argentina","emission_co2e_ch4_agrc_crop_activity_nuts",0
7,"Argentina","emission_co2e_ch4_agrc_crop_activity_nuts",0
8,"Argentina","emission_co2e_ch4_agrc_crop_activity_nuts",0
0,"Argentina","emission_co2e_ch4_agrc_crop_activity_oil_bearing",0
1,"Argentina","emission_co2e_ch4_agrc_crop_activity_oil_bearing",0
2,"Argentina","emission_co2e_ch4_agrc_crop_activity_oil_bearing",0
3,"Argentina","emission_co2e_ch4_agrc_crop_activity_oil_bearing",0
4,"Argentina","emission_co2e_ch4_agrc_crop_activity_oil_bearing",0
5,"Argentina","emission_co2e_ch4_agrc_crop_activity_oil_bearing",0
6,"Argentina","emission_co2e_ch4_agrc_crop_activity_oil_bearing",0
7,"Argentina","emission_co2e_ch4_agrc_crop_activity_oil_bearing",0
8,"Argentina","emission_co2e_ch4_agrc_crop_activity_oil_bearing",0
0,"Argentina","emission_co2e_ch4_agrc_crop_activity_pulses",0
1,"Argentina","emission_co2e_ch4_agrc_crop_activity_pulses",0
2,"Argentina","emission_co2e_ch4_agrc_crop_activity_pulses",0
3,"Argentina","emission_co2e_ch4_agrc_crop_activity_pulses",0
4,"Argentina","emission_co2e_ch4_agrc_crop_activity_pulses",0
5,"Argentina","emission_co2e_ch4_agrc_crop_activity_pulses",0
6,"Argentina","emission_co2e_ch4_agrc_crop_activity_pulses",0
7,"Argentina","emission_co2e_ch4_agrc_crop_activity_pulses",0
8,"Argentina","emission_co2e_ch4_agrc_crop_activity_pulses",0
0,"Argentina","emission_co2e_ch4_agrc_crop_activity_rice",3.8088554851228
1,"Argentina","emission_co2e_ch4_agrc_crop_activity_rice",-1.18383841677271
2,"Argentina","emission_co2e_ch4_agrc_crop_activity_rice",1.25423708177838
3,"Argentina","emission_co2e_ch4_agrc_crop_activity_rice",0.480070737787573
4,"Argentina","emission_co2e_ch4_agrc_crop_activity_rice",0.947973252128734
5,"Argentina","emission_co2e_ch4_agrc_crop_activity_rice",0.86685645514072
6,"Argentina","emission_co2e_ch4_agrc_crop_activity_rice",0.999205209343835
